task,position,icl_index,token_role,layer,stable_rank,rank90,participation_ratio
capitalize,icl02/pre,2,pre_label_token,11,11.066493589908712,100,39.86907233055655
capitalize_first_letter,icl02/pre,2,pre_label_token,11,11.42782742732116,95,38.85264694078889
country-currency,icl02/pre,2,pre_label_token,11,8.429794538956559,72,28.25632319831975
landmark-country,icl02/pre,2,pre_label_token,11,11.740115569858705,100,45.116144040260615
lowercase_first_letter,icl02/pre,2,pre_label_token,11,12.876114360292071,101,48.27758066193487
product-company,icl02/pre,2,pre_label_token,11,13.033061385405102,92,41.84043436989955
synonym,icl02/pre,2,pre_label_token,11,9.976989965905874,107,43.483149428811515
word_length,icl02/pre,2,pre_label_token,11,10.861140759351546,92,37.56804951241713
ag_news,icl02/pre,2,pre_label_token,12,13.371634965225184,101,45.24476344090895
capitalize_last_letter,icl02/pre,2,pre_label_token,12,12.278544730563425,100,42.460295171702846
capitalize_second_letter,icl02/pre,2,pre_label_token,12,12.437331994550362,97,39.047437517810174
commonsense_qa,icl02/pre,2,pre_label_token,12,9.108641533215001,101,33.88070659134162
country-capital,icl02/pre,2,pre_label_token,12,13.935459470147423,85,46.11213304805309
english-french,icl02/pre,2,pre_label_token,12,9.404044276912408,110,39.62348737883434
english-german,icl02/pre,2,pre_label_token,12,10.639592521662859,113,45.43997067106757
english-spanish,icl02/pre,2,pre_label_token,12,9.925650575688346,111,42.45757547182686
lowercase_last_letter,icl02/pre,2,pre_label_token,12,13.46847357084302,103,51.34540779802505
national_parks,icl02/pre,2,pre_label_token,12,12.041159764628853,85,41.761897061168625
next_capital_letter,icl02/pre,2,pre_label_token,12,10.360527962658649,99,40.270535301715974
next_item,icl02/pre,2,pre_label_token,12,8.525231566479432,75,27.20462741342528
park-country,icl02/pre,2,pre_label_token,12,13.869562059445117,94,43.42729877678878
person-instrument,icl02/pre,2,pre_label_token,12,8.419224084713896,80,24.010428736475813
person-occupation,icl02/pre,2,pre_label_token,12,8.117643598396272,88,29.563489289981824
person-sport,icl02/pre,2,pre_label_token,12,9.448400788306088,80,30.121475299160853
present-past,icl02/pre,2,pre_label_token,12,8.498638355902306,94,35.42155116167425
prev_item,icl02/pre,2,pre_label_token,12,8.166027037743433,74,26.770255384698324
sentiment,icl02/pre,2,pre_label_token,12,10.846543793503702,96,39.0248959342842
singular-plural,icl02/pre,2,pre_label_token,12,11.141606094463958,90,43.695425151282556
antonym,icl02/pre,2,pre_label_token,12,11.216280679265505,111,48.29723033185925
capitalize,icl02/pre,2,pre_label_token,12,10.907767215137074,103,41.687143799031894
capitalize_first_letter,icl02/pre,2,pre_label_token,12,11.276408770981257,99,40.36747458912147
country-currency,icl02/pre,2,pre_label_token,12,8.326558369672304,74,29.141941993985654
landmark-country,icl02/pre,2,pre_label_token,12,11.9148517927572,102,45.90216748891826
lowercase_first_letter,icl02/pre,2,pre_label_token,12,13.189358441602732,103,51.45689761463257
product-company,icl02/pre,2,pre_label_token,12,12.999530208643787,95,43.613108294517865
synonym,icl02/pre,2,pre_label_token,12,10.102898749299996,110,45.229671275469734
word_length,icl02/pre,2,pre_label_token,12,11.143884439595492,95,38.29783400332426
ag_news,icl02/pre,2,pre_label_token,13,13.679144463998984,100,43.544939408629375
capitalize_last_letter,icl02/pre,2,pre_label_token,13,12.366035456619874,99,43.14989421638503
capitalize_second_letter,icl02/pre,2,pre_label_token,13,12.510308916978342,97,38.694345697536036
commonsense_qa,icl02/pre,2,pre_label_token,13,7.492625395324118,98,26.826776274640217
country-capital,icl02/pre,2,pre_label_token,13,14.141895322611648,82,45.23293486719692
english-french,icl02/pre,2,pre_label_token,13,9.871286984472919,112,42.82899101548342
english-german,icl02/pre,2,pre_label_token,13,11.259080895336538,115,49.68159325109129
english-spanish,icl02/pre,2,pre_label_token,13,10.083545176030531,112,44.36587784750775
lowercase_last_letter,icl02/pre,2,pre_label_token,13,13.040603765161563,101,48.541371839346716
national_parks,icl02/pre,2,pre_label_token,13,12.926746844323535,86,46.62449753682016
next_capital_letter,icl02/pre,2,pre_label_token,13,10.706097972998224,98,40.90945743952128
next_item,icl02/pre,2,pre_label_token,13,8.050551402664526,75,27.34510136877357
park-country,icl02/pre,2,pre_label_token,13,15.032104083693524,93,50.390118360618686
person-instrument,icl02/pre,2,pre_label_token,13,8.43160329761789,78,23.94540441255131
person-occupation,icl02/pre,2,pre_label_token,13,6.836363089082862,87,25.63956144745526
person-sport,icl02/pre,2,pre_label_token,13,9.360538816545692,79,30.500297091621444
present-past,icl02/pre,2,pre_label_token,13,8.097729672151711,95,34.82738239603344
prev_item,icl02/pre,2,pre_label_token,13,7.872871369680407,76,26.726666765847586
sentiment,icl02/pre,2,pre_label_token,13,9.866779722566918,95,35.19322289590012
singular-plural,icl02/pre,2,pre_label_token,13,11.809189312732851,90,45.211167228500216
antonym,icl02/pre,2,pre_label_token,13,11.37215449809096,111,48.987423197900824
capitalize,icl02/pre,2,pre_label_token,13,10.845795856066253,105,42.29662003962963
capitalize_first_letter,icl02/pre,2,pre_label_token,13,11.466833824202892,98,41.20544667823967
country-currency,icl02/pre,2,pre_label_token,13,7.979934635834649,72,28.90410495808311
landmark-country,icl02/pre,2,pre_label_token,13,11.75757043598925,101,46.22496431293834
lowercase_first_letter,icl02/pre,2,pre_label_token,13,13.029969164576123,102,50.683785394088495
product-company,icl02/pre,2,pre_label_token,13,12.20075353287272,94,41.278005873816326
synonym,icl02/pre,2,pre_label_token,13,9.54508838507944,109,42.804509414299126
word_length,icl02/pre,2,pre_label_token,13,10.877158287480622,95,38.067374526716534
ag_news,icl02/pre,2,pre_label_token,14,13.01839951985681,99,39.143690703828646
capitalize_last_letter,icl02/pre,2,pre_label_token,14,13.848287840547439,100,47.349249963236794
capitalize_second_letter,icl02/pre,2,pre_label_token,14,13.806107768649527,99,43.57124717492115
commonsense_qa,icl02/pre,2,pre_label_token,14,7.295564014422453,97,25.094640290405156
country-capital,icl02/pre,2,pre_label_token,14,15.307877014254032,81,47.696268434643734
english-french,icl02/pre,2,pre_label_token,14,12.30392410078597,110,52.191992764968745
english-german,icl02/pre,2,pre_label_token,14,13.776021008111885,113,58.03786109937775
english-spanish,icl02/pre,2,pre_label_token,14,12.757055998634954,110,54.39632707136265
lowercase_last_letter,icl02/pre,2,pre_label_token,14,13.396894532982282,101,49.49397180851862
national_parks,icl02/pre,2,pre_label_token,14,11.644923608409487,86,43.97656279369605
next_capital_letter,icl02/pre,2,pre_label_token,14,12.244435419184171,100,46.06535458577538
next_item,icl02/pre,2,pre_label_token,14,8.445364286460574,74,31.09529678011209
park-country,icl02/pre,2,pre_label_token,14,12.72577471062426,90,46.51375266663586
person-instrument,icl02/pre,2,pre_label_token,14,8.550641964643258,79,24.288053185348698
person-occupation,icl02/pre,2,pre_label_token,14,6.628834131463122,86,23.84094141649248
person-sport,icl02/pre,2,pre_label_token,14,10.249228502164582,81,33.67878371158753
present-past,icl02/pre,2,pre_label_token,14,8.538033457473448,94,37.85225918201006
prev_item,icl02/pre,2,pre_label_token,14,8.15731605267649,74,29.92167110178853
sentiment,icl02/pre,2,pre_label_token,14,8.03470400844129,93,28.303868094446322
singular-plural,icl02/pre,2,pre_label_token,14,14.77314556290432,90,49.922551482939284
antonym,icl02/pre,2,pre_label_token,14,13.14722909888548,110,55.220045346838624
capitalize,icl02/pre,2,pre_label_token,14,11.155314970508714,104,44.13218035777544
capitalize_first_letter,icl02/pre,2,pre_label_token,14,12.473990532433104,99,46.5037651483349
country-currency,icl02/pre,2,pre_label_token,14,8.432594966776255,72,31.627569318317363
landmark-country,icl02/pre,2,pre_label_token,14,12.00132064047716,102,46.574143853266484
lowercase_first_letter,icl02/pre,2,pre_label_token,14,13.609825339560205,101,53.61069122953732
product-company,icl02/pre,2,pre_label_token,14,12.339324620336562,94,40.71863848792833
synonym,icl02/pre,2,pre_label_token,14,11.63250648471879,109,50.57614153495102
word_length,icl02/pre,2,pre_label_token,14,12.740342138006651,97,43.81874985501412
ag_news,icl02/pre,2,pre_label_token,15,11.557740917002569,98,36.53210642187568
capitalize_last_letter,icl02/pre,2,pre_label_token,15,14.232332770282122,102,48.462046332801265
capitalize_second_letter,icl02/pre,2,pre_label_token,15,14.08400619436635,101,45.6386155238003
commonsense_qa,icl02/pre,2,pre_label_token,15,6.9981903591453385,97,24.251506080976313
country-capital,icl02/pre,2,pre_label_token,15,14.203307018183509,81,43.95015927095544
english-french,icl02/pre,2,pre_label_token,15,12.666564189254435,112,52.30863180534549
english-german,icl02/pre,2,pre_label_token,15,14.389432028865286,113,58.954924042234666
english-spanish,icl02/pre,2,pre_label_token,15,12.857919525726308,112,53.8760980600323
lowercase_last_letter,icl02/pre,2,pre_label_token,15,12.930494785733877,102,49.23109016297707
national_parks,icl02/pre,2,pre_label_token,15,12.688814319681383,87,46.48451764176896
next_capital_letter,icl02/pre,2,pre_label_token,15,12.802750313547925,101,46.6890372496889
next_item,icl02/pre,2,pre_label_token,15,8.58807458218112,76,31.95499866013557
park-country,icl02/pre,2,pre_label_token,15,13.329565396499335,94,50.323483501961505
person-instrument,icl02/pre,2,pre_label_token,15,8.356189309684641,79,24.115938231292436
person-occupation,icl02/pre,2,pre_label_token,15,6.382527811542358,87,23.355380195714694
person-sport,icl02/pre,2,pre_label_token,15,10.101428143899453,81,33.593997646475785
present-past,icl02/pre,2,pre_label_token,15,8.057630399435135,95,36.17702061130904
prev_item,icl02/pre,2,pre_label_token,15,8.081035015843748,75,29.676255638601354
sentiment,icl02/pre,2,pre_label_token,15,7.780860541858791,93,27.063084374933567
singular-plural,icl02/pre,2,pre_label_token,15,14.95794701777181,92,50.96045959168841
antonym,icl02/pre,2,pre_label_token,15,13.372732806655696,110,55.16892443635798
capitalize,icl02/pre,2,pre_label_token,15,11.252553466207058,105,44.18789808402455
capitalize_first_letter,icl02/pre,2,pre_label_token,15,12.19907802650799,101,45.43516858473438
country-currency,icl02/pre,2,pre_label_token,15,7.442495822419497,74,28.404293504730326
landmark-country,icl02/pre,2,pre_label_token,15,11.221407089081389,102,44.583560536213376
lowercase_first_letter,icl02/pre,2,pre_label_token,15,12.310422602938107,103,51.18678716394552
product-company,icl02/pre,2,pre_label_token,15,11.650291132307789,95,38.40012760879545
synonym,icl02/pre,2,pre_label_token,15,12.045510716927971,110,50.66594203599292
word_length,icl02/pre,2,pre_label_token,15,13.192889985582388,97,44.361215955467124
ag_news,icl02/pre,2,pre_label_token,16,11.066562392911688,97,35.4738703023291
capitalize_last_letter,icl02/pre,2,pre_label_token,16,14.415470140356835,102,49.22881579420237
capitalize_second_letter,icl02/pre,2,pre_label_token,16,14.043657282814909,101,45.87841418915545
commonsense_qa,icl02/pre,2,pre_label_token,16,7.210965709884593,98,26.274186689285997
country-capital,icl02/pre,2,pre_label_token,16,13.186150257388265,82,42.282474845740765
english-french,icl02/pre,2,pre_label_token,16,12.656353726307362,112,51.97236746917115
english-german,icl02/pre,2,pre_label_token,16,13.843796950017659,114,59.07285846853439
english-spanish,icl02/pre,2,pre_label_token,16,13.302668610266256,112,55.47419880137864
lowercase_last_letter,icl02/pre,2,pre_label_token,16,12.96939894092613,102,49.515558669540496
national_parks,icl02/pre,2,pre_label_token,16,10.818648161452682,88,43.893818989422705
next_capital_letter,icl02/pre,2,pre_label_token,16,13.053291692067685,102,48.446111110235364
next_item,icl02/pre,2,pre_label_token,16,8.856325923319849,76,32.36087215521304
park-country,icl02/pre,2,pre_label_token,16,12.416079490979163,95,47.2513504599894
person-instrument,icl02/pre,2,pre_label_token,16,8.481029548008841,78,24.92140511810431
person-occupation,icl02/pre,2,pre_label_token,16,6.209858148431183,86,22.748467643606467
person-sport,icl02/pre,2,pre_label_token,16,10.175842480624986,80,35.45943680119547
present-past,icl02/pre,2,pre_label_token,16,7.52965566263531,94,33.672336278869466
prev_item,icl02/pre,2,pre_label_token,16,7.9396991958613174,76,29.451644853777776
sentiment,icl02/pre,2,pre_label_token,16,7.945443741654018,92,27.155660561767135
singular-plural,icl02/pre,2,pre_label_token,16,15.3440280952964,91,51.223366343293144
antonym,icl02/pre,2,pre_label_token,16,13.249999125756458,110,54.42697942585031
capitalize,icl02/pre,2,pre_label_token,16,11.11330754521432,105,44.267323727415025
capitalize_first_letter,icl02/pre,2,pre_label_token,16,11.952239682431962,102,45.47959453589156
country-currency,icl02/pre,2,pre_label_token,16,6.7788687688945,74,25.661551275121298
landmark-country,icl02/pre,2,pre_label_token,16,10.577252615784028,102,41.90569911073883
lowercase_first_letter,icl02/pre,2,pre_label_token,16,11.851984555598476,103,50.068663810885276
product-company,icl02/pre,2,pre_label_token,16,11.05245893847446,94,37.92960487896069
synonym,icl02/pre,2,pre_label_token,16,12.505922255819737,110,51.9823080069236
word_length,icl02/pre,2,pre_label_token,16,13.112442157966143,98,46.376496148751556
ag_news,icl02/pre,2,pre_label_token,17,10.529068837241415,95,33.19953260735588
capitalize_last_letter,icl02/pre,2,pre_label_token,17,14.814262219156664,103,52.607809375964855
capitalize_second_letter,icl02/pre,2,pre_label_token,17,15.079458693297898,102,50.238832594546366
commonsense_qa,icl02/pre,2,pre_label_token,17,7.5836248169427405,98,27.31111876979974
country-capital,icl02/pre,2,pre_label_token,17,13.599316613583504,67,41.73308590729184
english-french,icl02/pre,2,pre_label_token,17,14.606881587034664,111,57.747023123087395
english-german,icl02/pre,2,pre_label_token,17,15.028252233574534,113,62.391871079552665
english-spanish,icl02/pre,2,pre_label_token,17,14.946931068494784,111,60.03571345010485
lowercase_last_letter,icl02/pre,2,pre_label_token,17,14.46521907408835,101,50.95537608334844
national_parks,icl02/pre,2,pre_label_token,17,12.304757563519392,86,46.06287639039771
next_capital_letter,icl02/pre,2,pre_label_token,17,13.852412178812727,103,52.09254254940006
next_item,icl02/pre,2,pre_label_token,17,9.214630617987913,74,32.71268337274863
park-country,icl02/pre,2,pre_label_token,17,16.919125617929343,91,50.095303378528456
person-instrument,icl02/pre,2,pre_label_token,17,9.486298328579853,73,28.301127323794212
person-occupation,icl02/pre,2,pre_label_token,17,6.895930145808441,85,26.509405834531073
person-sport,icl02/pre,2,pre_label_token,17,11.184699556025636,76,39.77083161990526
present-past,icl02/pre,2,pre_label_token,17,8.264156735552879,95,37.489022146445095
