token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
pre_label_token,sentiment,train,activation,-2.3048770427703857,-21.93834686279297,39,534,Diaz wears out her welcome in her most charmless performance,negative,701,Secretary is just too original to be ignored.,positive,168,:,predictive_token
pre_label_token,sentiment,train,activation,-1.6117361783981323,-19.773738861083984,40,589,Almost as offensive as ``Freddy Got Fingered.'',negative,791,A negligible British comedy.,negative,189,:,predictive_token
pre_label_token,sentiment,train,activation,-1.2501622438430786,-21.093902587890625,41,214,Tends to plod.,negative,316,"You're not merely watching history, you're engulfed by it.",positive,176,:,predictive_token
pre_label_token,sentiment,train,activation,-4.509209156036377,-21.87621307373047,42,104,Noyce has worked wonders with the material.,positive,631,A very capable nailbiter.,positive,177,:,predictive_token
pre_label_token,sentiment,train,activation,-2.8530163764953613,-22.74898910522461,43,162,...``Bowling for Columbine'' remains a disquieting and thought-provoking film...,positive,591,This 10th film in the series looks and feels tired.,negative,184,:,predictive_token
pre_label_token,sentiment,train,activation,-4.200801849365234,-24.70156478881836,44,29,A lame comedy.,negative,299,"A deftly entertaining film, smartly played and smartly directed.",positive,179,:,predictive_token
pre_label_token,sentiment,train,activation,-1.9859216213226318,-22.386343002319336,45,377,It's unlikely we'll see a better thriller this year.,positive,581,Allen's funniest and most likeable movie in years.,positive,179,:,predictive_token
pre_label_token,sentiment,train,activation,-2.7914812564849854,-21.272197723388672,46,671,A sentimental but entirely irresistible portrait of three aging sisters.,positive,328,Compellingly watchable.,positive,172,:,predictive_token
pre_label_token,sentiment,train,activation,-1.9833049774169922,-22.212932586669922,47,772,Worth catching for Griffiths' warm and winning central performance.,positive,205,Boomers and their kids will have a Barrie good time.,positive,189,:,predictive_token
pre_label_token,sentiment,train,activation,-1.2757842540740967,-19.72957420349121,48,155,Williams absolutely nails Sy's queasy infatuation and overall strangeness.,positive,480,Even the hastily and amateurishly drawn animation cannot engage.,negative,162,:,predictive_token
pre_label_token,sentiment,train,activation,-2.8528847694396973,-21.51920509338379,49,316,"You're not merely watching history, you're engulfed by it.",positive,628,"Initially gripping, eventually cloying POW drama.",positive,180,:,predictive_token
pre_label_token,sentiment,train,activation,-2.612786293029785,-22.248336791992188,50,809,"Sensual, funny and, in the end, very touching.",positive,552,"...the story is far-flung, illogical, and plain stupid.",negative,198,:,predictive_token
pre_label_token,sentiment,train,activation,-3.169816255569458,-24.047199249267578,51,32,Worthy of the gong.,negative,568,The leanest and meanest of Solondz's misanthropic comedies.,positive,191,:,predictive_token
pre_label_token,sentiment,train,activation,-1.8366546630859375,-21.686264038085938,52,266,Pray has really done his subject justice.,positive,639,It's like an all-star salute to Disney's cheesy commercialism.,negative,182,:,predictive_token
pre_label_token,sentiment,train,activation,-2.9380264282226562,-24.021316528320312,53,604,A generic international version of a typical American horror film.,negative,660,"A loud, brash and mainly unfunny high school comedy.",negative,201,:,predictive_token
pre_label_token,sentiment,train,activation,-1.369712471961975,-21.86670684814453,54,724,No surprises.,negative,617,A perfectly pleasant if slightly pokey comedy.,positive,177,:,predictive_token
pre_label_token,sentiment,train,activation,-1.7992045879364014,-20.067058563232422,55,705,Extremely bad.,negative,95,"Stale, futile scenario.",negative,177,:,predictive_token
pre_label_token,sentiment,train,activation,-3.0735437870025635,-22.671314239501953,56,11,This thing is just garbage.,negative,786,A genuinely moving and wisely unsentimental drama.,positive,184,:,predictive_token
pre_label_token,sentiment,train,activation,-2.2468008995056152,-19.561607360839844,57,694,"A grating, emaciated flick.",negative,380,"In the end, there isn't much to it.",negative,181,:,predictive_token
pre_label_token,sentiment,train,activation,-1.890073299407959,-19.688312530517578,58,286,Chalk it up as the worst kind of hubristic folly.,negative,34,An Asian neo-realist treasure.,positive,187,:,predictive_token
pre_label_token,sentiment,train,activation,-3.079038143157959,-22.744630813598633,59,564,"Despite all the closed-door hanky-panky, the film is essentially juiceless.",negative,480,Even the hastily and amateurishly drawn animation cannot engage.,negative,186,:,predictive_token
pre_label_token,sentiment,train,activation,-2.90628719329834,-20.07689666748047,60,308,Oddly compelling.,positive,179,Genuinely unnerving.,positive,171,:,predictive_token
pre_label_token,sentiment,train,activation,-3.4395129680633545,-21.342952728271484,61,761,Definitely worth 95 minutes of your time.,positive,548,"Feels shrill, simple and soapy.",negative,171,:,predictive_token
pre_label_token,sentiment,train,activation,-3.5337963104248047,-22.539003372192383,62,446,Exhilarating but blatantly biased.,positive,493,The Komediant is a tale worth catching.,positive,184,:,predictive_token
pre_label_token,sentiment,train,activation,-0.43894410133361816,-20.367645263671875,63,241,Hard to resist.,positive,628,"Initially gripping, eventually cloying POW drama.",positive,174,:,predictive_token
pre_label_token,sentiment,train,activation,-1.080519437789917,-21.65151596069336,64,191,Probably the best case for Christianity since Chesterton and Lewis.,positive,151,Ferrara's best film in years.,positive,184,:,predictive_token
pre_label_token,sentiment,train,activation,-1.3912951946258545,-21.705520629882812,65,115,"At times, it actually hurts to watch.",negative,776,As lively an account as Seinfeld is deadpan.,negative,176,:,predictive_token
pre_label_token,sentiment,train,activation,-3.0337424278259277,-22.83580780029297,66,148,A devastating indictment of unbridled greed and materalism.,negative,668,Handsome and sophisticated approach to the workplace romantic comedy.,positive,170,:,predictive_token
pre_label_token,sentiment,train,activation,-2.629587173461914,-23.734569549560547,67,785,Tsai convincingly paints a specifically urban sense of disassociation here.,positive,0,"By turns fanciful, grisly and engagingly quixotic.",positive,184,:,predictive_token
pre_label_token,sentiment,train,activation,-2.049787759780884,-20.740291595458984,68,75,Old-fashioned but thoroughly satisfying entertainment.,positive,259,We get the comedy we settle for.,negative,180,:,predictive_token
pre_label_token,sentiment,train,activation,-2.030329704284668,-18.634586334228516,69,127,Bottom-rung New Jack City wannabe.,negative,172,Nothing about this movie works.,negative,172,:,predictive_token
pre_label_token,sentiment,train,activation,-2.2866289615631104,-21.242612838745117,70,670,A winning and wildly fascinating work.,positive,386,A gift to anyone who loves both dance and cinema,positive,170,:,predictive_token
pre_label_token,sentiment,train,activation,-2.824563503265381,-21.27756118774414,71,497,The whole talking-animal thing is grisly.,negative,172,Nothing about this movie works.,negative,192,:,predictive_token
pre_label_token,sentiment,train,activation,-2.9189252853393555,-23.593597412109375,72,501,"A meditation on faith and madness, Frailty is blood-curdling stuff.",positive,654,"It's a wonderful, sobering, heart-felt drama.",positive,202,:,predictive_token
pre_label_token,sentiment,train,activation,-1.583573579788208,-19.44000244140625,73,71,...contains very few laughs and even less surprises.,negative,158,"Go, girls, right down the reality drain.",negative,179,:,predictive_token
pre_label_token,sentiment,train,activation,-3.8204903602600098,-24.05657196044922,74,680,"Third time's the charm...yeah, baby!",positive,550,"This is a stunning film, a one-of-a-kind tour de force.",positive,181,:,predictive_token
pre_label_token,sentiment,train,activation,-3.005617618560791,-22.637943267822266,75,585,Interesting and thoroughly unfaithful version of Carmen,positive,715,A chiller resolutely without chills.,negative,167,:,predictive_token
pre_label_token,sentiment,train,activation,-3.754755973815918,-21.787593841552734,76,122,A thought-provoking and often-funny drama about isolation.,positive,812,Deliciously mean-spirited and wryly observant.,positive,193,:,predictive_token
pre_label_token,sentiment,train,activation,-3.904163122177124,-23.187843322753906,77,283,Hardly a film that comes along every day.,positive,432,A gentle and engrossing character study.,positive,183,:,predictive_token
pre_label_token,sentiment,train,activation,-1.7801100015640259,-19.271995544433594,78,637,Too bad Maggio couldn't come up with a better script.,negative,804,What a pity ... that the material is so second-rate.,negative,182,:,predictive_token
pre_label_token,sentiment,train,activation,-2.340027332305908,-20.897659301757812,79,630,"By turns pretentious, fascinating, ludicrous, provocative and vainglorious.",positive,516,I couldn't recommend this film more.,positive,177,:,predictive_token
pre_label_token,sentiment,train,activation,-2.6648988723754883,-21.84020233154297,80,395,A small gem from Belgium.,positive,68,An impressive hybrid.,positive,177,:,predictive_token
pre_label_token,sentiment,train,activation,-2.874875068664551,-20.742984771728516,81,78,Shrewd but pointless.,negative,262,"Certainly not a good movie, but it wasn't horrible either.",negative,183,:,predictive_token
