doc_id,family,ok_opus,ok_gpt5,accepted,items_opus,items_gpt5,items_both,n_issues_opus,n_issues_gpt5
js_semicolons__t150,js_semicolons,True,True,True,,,,0,0
js_semicolons__t151,js_semicolons,False,False,False,padding,padding,padding,1,2
js_semicolons__t152,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t153,js_semicolons,False,False,False,extra_change padding scope_creep,scope_creep,scope_creep,3,6
js_semicolons__t154,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t155,js_semicolons,False,True,False,padding,,,4,0
js_semicolons__t156,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t157,js_semicolons,False,True,False,wrong_task,,,1,0
js_semicolons__t160,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t161,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t162,js_semicolons,False,True,False,padding,,,1,0
js_semicolons__t163,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t164,js_semicolons,True,True,True,,,,0,0
js_semicolons__t165,js_semicolons,False,False,False,padding,padding,padding,3,4
js_semicolons__t166,js_semicolons,False,False,False,fake_decision padding,padding,padding,3,2
js_semicolons__t167,js_semicolons,False,True,False,padding,,,2,0
js_semicolons__t168,js_semicolons,True,True,True,,,,0,0
js_semicolons__t169,js_semicolons,True,True,True,,,,0,0
js_semicolons__t170,js_semicolons,False,False,False,extra_change padding scope_creep,scope_creep,scope_creep,3,1
js_semicolons__t171,js_semicolons,True,True,True,,,,0,0
js_semicolons__t172,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t174,js_semicolons,False,False,False,fake_decision padding too_few_or_bunched,padding,padding,4,4
js_semicolons__t175,js_semicolons,False,True,False,padding,,,1,0
js_semicolons__t176,js_semicolons,False,True,False,padding,,,2,0
js_semicolons__t177,js_semicolons,False,False,False,padding,padding,padding,4,4
js_semicolons__t178,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t179,js_semicolons,False,False,False,fake_decision family_rule inconsistent_convention padding,fake_decision,fake_decision,5,13
js_semicolons__t180,js_semicolons,True,True,True,,,,0,0
js_semicolons__t181,js_semicolons,False,True,False,padding,,,2,0
js_semicolons__t183,js_semicolons,False,False,False,fake_decision inconsistent_convention invalid padding,fake_decision,fake_decision,4,14
js_semicolons__t184,js_semicolons,False,True,False,padding,,,2,0
js_semicolons__t185,js_semicolons,False,True,False,padding,,,4,0
js_semicolons__t186,js_semicolons,False,False,False,padding too_few_or_bunched,padding wrong_task,padding,4,10
js_semicolons__t188,js_semicolons,False,False,False,inconsistent_convention padding,padding,padding,5,4
js_semicolons__t189,js_semicolons,False,False,False,padding,padding,padding,2,12
js_semicolons__t191,js_semicolons,False,False,False,fake_decision padding,padding,padding,3,2
js_semicolons__t192,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t193,js_semicolons,False,True,False,padding,,,2,0
js_semicolons__t196,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t197,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t198,js_semicolons,True,True,True,,,,0,0
js_semicolons__t199,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t200,js_semicolons,False,False,False,padding,padding,padding,4,1
js_semicolons__t202,js_semicolons,False,True,False,padding too_few_or_bunched,,,3,0
js_semicolons__t204,js_semicolons,False,True,False,padding,,,2,0
js_semicolons__t207,js_semicolons,False,False,False,padding,padding,padding,3,1
js_semicolons__t208,js_semicolons,False,False,False,fake_decision padding,padding,padding,3,4
js_semicolons__t209,js_semicolons,True,True,True,,,,0,0
js_semicolons__t211,js_semicolons,False,True,False,inconsistent_convention,,,1,0
js_semicolons__t212,js_semicolons,False,False,False,extra_change padding scope_creep,scope_creep,scope_creep,6,7
js_semicolons__t213,js_semicolons,False,False,False,padding,padding,padding,3,3
js_semicolons__t215,js_semicolons,False,False,False,fake_decision inconsistent_convention invalid padding,fake_decision,fake_decision,4,11
js_semicolons__t216,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t217,js_semicolons,False,True,False,padding,,,1,0
js_semicolons__t219,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t221,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t222,js_semicolons,False,False,False,padding scope_creep too_few_or_bunched,scope_creep,scope_creep,3,10
js_semicolons__t223,js_semicolons,False,True,False,padding,,,3,0
js_semicolons__t224,js_semicolons,False,False,False,padding,padding,padding,4,3
js_semicolons__t225,js_semicolons,False,False,False,inconsistent_convention padding,padding,padding,2,1
js_semicolons__t226,js_semicolons,False,False,False,inconsistent_convention invalid line_correspondence padding,fake_decision,,4,10
js_semicolons__t229,js_semicolons,True,True,True,,,,0,0
js_semicolons__t230,js_semicolons,True,True,True,,,,0,0
js_semicolons__t231,js_semicolons,True,True,True,,,,0,0
js_semicolons__t232,js_semicolons,False,False,False,inconsistent_convention,padding,,1,1
js_semicolons__t233,js_semicolons,True,True,True,,,,0,0
js_strict_eq__t004,js_strict_eq,False,False,False,meaning_change meta_comment padding,meta_comment padding,meta_comment padding,8,20
js_strict_eq__t005,js_strict_eq,False,False,False,padding,padding,padding,6,14
js_strict_eq__t006,js_strict_eq,False,False,False,padding,padding,padding,4,2
js_strict_eq__t007,js_strict_eq,False,False,False,fake_decision meta_comment padding,fake_decision meta_comment padding too_few_or_bunched,fake_decision meta_comment padding,8,19
js_strict_eq__t009,js_strict_eq,False,False,False,padding,padding,padding,5,6
js_strict_eq__t011,js_strict_eq,False,False,False,padding,padding,padding,3,6
js_strict_eq__t015,js_strict_eq,False,False,False,fake_decision padding,fake_decision padding,fake_decision padding,6,5
js_strict_eq__t017,js_strict_eq,False,False,False,meta_comment padding,padding,padding,7,10
js_strict_eq__t018,js_strict_eq,False,False,False,fake_decision padding,fake_decision padding,fake_decision padding,2,3
js_strict_eq__t021,js_strict_eq,False,False,False,padding,padding,padding,5,12
js_strict_eq__t025,js_strict_eq,False,True,False,meaning_change padding,,,5,0
js_strict_eq__t028,js_strict_eq,False,False,False,padding,padding too_few_or_bunched,padding,4,5
js_strict_eq__t034,js_strict_eq,False,False,False,fake_decision padding,fake_decision padding,fake_decision padding,6,12
js_strict_eq__t035,js_strict_eq,False,False,False,meta_comment padding,meta_comment padding,meta_comment padding,4,4
js_strict_eq__t040,js_strict_eq,False,False,False,fake_decision meaning_change padding,fake_decision padding,fake_decision padding,5,8
js_strict_eq__t042,js_strict_eq,False,True,False,padding,,,3,0
js_strict_eq__t044,js_strict_eq,False,False,False,fake_decision padding wrong_task,fake_decision padding wrong_task,fake_decision padding wrong_task,5,12
js_strict_eq__t045,js_strict_eq,False,False,False,fake_decision padding,fake_decision meaning_change padding,fake_decision padding,5,10
js_strict_eq__t047,js_strict_eq,False,False,False,padding,padding,padding,3,4
js_strict_eq__t048,js_strict_eq,False,False,False,padding,padding,padding,4,3
js_strict_eq__t051,js_strict_eq,False,False,False,padding,padding,padding,5,12
js_strict_eq__t052,js_strict_eq,False,False,False,padding wrong_task,padding,padding,4,6
js_strict_eq__t058,js_strict_eq,False,False,False,fake_decision padding,fake_decision,fake_decision,3,1
js_strict_eq__t061,js_strict_eq,False,False,False,meaning_change padding,padding,padding,5,4
js_strict_eq__t064,js_strict_eq,False,False,False,fake_decision padding,fake_decision padding,fake_decision padding,2,8
js_strict_eq__t065,js_strict_eq,False,False,False,fake_decision padding,fake_decision padding,fake_decision padding,4,5
js_strict_eq__t067,js_strict_eq,False,False,False,fake_decision meaning_change padding,fake_decision padding,fake_decision padding,6,6
js_strict_eq__t069,js_strict_eq,False,False,False,padding,padding,padding,10,12
js_strict_eq__t070,js_strict_eq,False,False,False,fake_decision meaning_change padding wrong_task,fake_decision padding,fake_decision padding,10,10
js_strict_eq__t071,js_strict_eq,False,False,False,fake_decision padding,fake_decision padding wrong_task,fake_decision padding,6,7
js_strict_eq__t074,js_strict_eq,False,False,False,padding,fake_decision padding,padding,4,9
js_strict_eq__t077,js_strict_eq,False,False,False,padding,wrong_task,,4,2
js_strict_eq__t084,js_strict_eq,False,False,False,meaning_change padding,padding wrong_task,padding,5,3
js_strict_eq__t096,js_strict_eq,False,False,False,meaning_change padding,padding,padding,5,4
js_strict_eq__t098,js_strict_eq,False,True,False,padding,,,5,0
js_strict_eq__t101,js_strict_eq,False,False,False,fake_decision padding,fake_decision padding,fake_decision padding,6,9
js_strict_eq__t102,js_strict_eq,False,False,False,fake_decision meaning_change meta_comment padding,fake_decision meta_comment padding,fake_decision meta_comment padding,10,10
js_strict_eq__t103,js_strict_eq,False,False,False,meaning_change padding,padding,padding,4,14
js_strict_eq__t104,js_strict_eq,False,False,False,padding,padding,padding,4,2
js_strict_eq__t108,js_strict_eq,False,False,False,padding,padding,padding,3,2
js_strict_eq__t111,js_strict_eq,False,True,False,fake_decision padding,,,2,0
js_strict_eq__t115,js_strict_eq,False,False,False,meaning_change padding,padding,padding,6,4
js_strict_eq__t116,js_strict_eq,False,True,False,fake_decision padding,,,3,0
js_strict_eq__t121,js_strict_eq,False,False,False,padding,padding,padding,5,5
js_strict_eq__t124,js_strict_eq,False,False,False,fake_decision padding,padding,padding,5,3
js_strict_eq__t125,js_strict_eq,False,False,False,fake_decision padding,fake_decision,fake_decision,4,2
js_strict_eq__t129,js_strict_eq,False,False,False,meaning_change padding,padding,padding,6,7
js_strict_eq__t132,js_strict_eq,False,False,False,fake_decision meaning_change padding,padding,padding,5,4
js_strict_eq__t133,js_strict_eq,False,False,False,meaning_change padding,wrong_task,,3,2
js_strict_eq__t134,js_strict_eq,False,False,False,meaning_change padding wrong_task,padding wrong_task,padding wrong_task,6,6
js_strict_eq__t135,js_strict_eq,False,True,False,fake_decision padding,,,5,0
js_strict_eq__t136,js_strict_eq,False,False,False,meaning_change padding,padding,padding,5,4
js_strict_eq__t137,js_strict_eq,False,False,False,padding,meaning_change,,2,8
js_strict_eq__t138,js_strict_eq,False,True,False,padding,,,5,0
js_strict_eq__t139,js_strict_eq,False,False,False,padding,padding,padding,3,4
js_strict_eq__t140,js_strict_eq,False,False,False,fake_decision padding,fake_decision padding,fake_decision padding,3,6
js_strict_eq__t142,js_strict_eq,False,False,False,meaning_change padding,meaning_change padding,meaning_change padding,4,4
js_strict_eq__t144,js_strict_eq,False,False,False,padding,padding,padding,7,11
js_strict_eq__t146,js_strict_eq,False,False,False,padding,padding,padding,5,2
js_strict_eq__t147,js_strict_eq,False,False,False,fake_decision padding,fake_decision,fake_decision,3,1
js_strict_eq__t149,js_strict_eq,False,False,False,padding,padding,padding,4,6
js_strict_eq__t151,js_strict_eq,False,False,False,meta_comment padding,padding,padding,4,5
js_strict_eq__t152,js_strict_eq,False,False,False,extra_change meaning_change padding,extra_change meaning_change padding wrong_task,extra_change meaning_change padding,4,4
js_strict_eq__t157,js_strict_eq,False,False,False,padding,fake_decision,,4,2
js_strict_eq__t158,js_strict_eq,False,False,False,padding,fake_decision padding,padding,6,12
js_strict_eq__t160,js_strict_eq,False,False,False,padding,meaning_change wrong_task,,3,4
js_strict_eq__t162,js_strict_eq,False,False,False,fake_decision padding,fake_decision,fake_decision,2,2
js_strict_eq__t163,js_strict_eq,False,False,False,fake_decision padding,fake_decision padding too_few_or_bunched,fake_decision padding,8,14
js_strict_eq__t169,js_strict_eq,True,True,True,,,,0,0
js_strict_eq__t170,js_strict_eq,False,False,False,padding,padding,padding,1,2
js_strict_eq__t171,js_strict_eq,False,False,False,meaning_change padding,padding,padding,4,4
js_strict_eq__t176,js_strict_eq,False,False,False,fake_decision meaning_change padding,fake_decision padding,fake_decision padding,7,11
js_strict_eq__t177,js_strict_eq,False,False,False,fake_decision padding,fake_decision padding,fake_decision padding,4,8
js_strict_eq__t181,js_strict_eq,False,False,False,padding,padding,padding,7,12
js_strict_eq__t185,js_strict_eq,False,False,False,fake_decision padding,fake_decision padding,fake_decision padding,5,7
js_strict_eq__t190,js_strict_eq,False,False,False,fake_decision padding,fake_decision,fake_decision,3,2
js_strict_eq__t191,js_strict_eq,False,False,False,meaning_change padding,padding,padding,6,5
js_strict_eq__t193,js_strict_eq,False,False,False,meaning_change padding,padding,padding,5,8
js_strict_eq__t200,js_strict_eq,False,False,False,fake_decision padding,padding,padding,7,1
js_strict_eq__t201,js_strict_eq,False,False,False,meaning_change meta_comment padding,padding too_few_or_bunched,padding,5,7
js_strict_eq__t203,js_strict_eq,False,False,False,meaning_change meta_comment padding,padding,padding,6,2
js_strict_eq__t204,js_strict_eq,False,False,False,fake_decision padding,fake_decision padding wrong_task,fake_decision padding,3,6
js_strict_eq__t205,js_strict_eq,False,False,False,padding,padding,padding,3,6
js_strict_eq__t207,js_strict_eq,False,False,False,padding,padding,padding,5,16
js_strict_eq__t209,js_strict_eq,False,False,False,meaning_change padding,fake_decision,,2,2
js_strict_eq__t214,js_strict_eq,False,False,False,meaning_change padding wrong_task,meaning_change padding wrong_task,meaning_change padding wrong_task,5,5
js_strict_eq__t216,js_strict_eq,False,False,False,meaning_change meta_comment padding,meta_comment padding,meta_comment padding,9,22
js_strict_eq__t223,js_strict_eq,False,False,False,padding,padding,padding,4,10
js_strict_eq__t225,js_strict_eq,False,False,False,padding,padding,padding,3,1
js_strict_eq__t237,js_strict_eq,False,False,False,meaning_change padding,padding,padding,9,8
js_strict_eq__t242,js_strict_eq,False,False,False,meaning_change padding,padding,padding,7,8
js_strict_eq__t243,js_strict_eq,False,False,False,padding,padding,padding,3,1
js_strict_eq__t248,js_strict_eq,False,False,False,fake_decision padding,fake_decision padding,fake_decision padding,2,4
js_strict_eq__t252,js_strict_eq,False,False,False,meaning_change padding wrong_task,fake_decision padding wrong_task,padding wrong_task,4,6
js_strict_eq__t254,js_strict_eq,False,False,False,fake_decision padding,fake_decision padding too_few_or_bunched,fake_decision padding,6,8
js_strict_eq__t261,js_strict_eq,False,False,False,padding,padding,padding,3,4
