token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
first_label_token,synonym,train,activation,-4.092315196990967,11.266403198242188,123,1614,unfortunate,unlucky,6,anatomy,physiology,88, physiology,demonstration_10_label_token
first_label_token,synonym,train,activation,-2.566911220550537,-4.716438293457031,124,159,money,cash,1924,pioneer,trailblazer,88, trail,demonstration_10_label_token
first_label_token,synonym,train,activation,-0.72697913646698,-6.8624372482299805,125,715,claw,talon,649,overflow,spill over,92, spill,demonstration_10_label_token
first_label_token,synonym,train,activation,-2.8127799034118652,3.2034406661987305,126,1561,remove,eliminate,410,distribute,disperse,89, disperse,demonstration_10_label_token
first_label_token,synonym,train,activation,-3.3494434356689453,-6.304739952087402,127,592,sway,rock,10,worldly,cosmopolitan,90, cos,demonstration_10_label_token
first_label_token,synonym,train,activation,-2.2190847396850586,4.8394246101379395,128,890,critical,important,1035,spiritual,religious,90, religious,demonstration_10_label_token
first_label_token,synonym,train,activation,-3.388681650161743,-0.1621473878622055,129,1726,decrease,reduce,1974,compassion,empathy,89, empathy,demonstration_10_label_token
first_label_token,synonym,train,function_vector,11.128693580627441,-2.4423770904541016,,,,,,,,,,
first_label_token,ag_news,test,activation,-0.07783889770507812,7.100039482116699,0,3974,Security scare as intruder dives in A CANADIAN husband #39;s love for his wife has led to a tightening of security at all Olympic venues in Athens.,Sports,2946,Old Rumors of Gay Sex Prove Powerful on Web Va. GOP members chose Del. Thelma Drake (Norfolk) to replace Rep. Edward L. Schrock after he resigned amidst allegations Schrock indulged in or solicited gay sex.,Science,748, Science,demonstration_10_label_token
first_label_token,ag_news,test,activation,0.3356289863586426,5.466407775878906,1,4245,"GOP Sharpens Attacks As Convention Opens NEW YORK (AP) -- Sen. John McCain said Monday it was fair game to criticize Democrat John Kerry's anti-war protests three decades ago, firing an opening salvo as Republicans at their national convention sought to portray President Bush as a strong wartime leader.",World,4280,"Ancient Skull Fragment Hints at Surgery (AP) AP - A skull fragment found in a 400-year-old trash pit at Jamestown contains evidence of the earliest known surgery  #151; and autopsy  #151; in the English colonies in America, researchers say.",Science,595, Science,demonstration_10_label_token
first_label_token,ag_news,test,activation,-2.0375640392303467,6.122796058654785,2,2613,"Tiger Woods Ties the Knot with Swedish Ex-Nanny  LONDON (Reuters) - Former world number one Tiger Woods has  married Swedish model Elin Nordegren at the luxury Sandy Lane  resort in Barbados, the Barbados Daily Nation newspaper  reported Wednesday.",Sports,503,"Indonesia at a crossroad At midnight on Saturday, the dance floor in the Hard Rock Cafe (HRC) in Bali was heaving. Apart from a careful pat down at the door for guests, the scene was no different from two years ago, before Islamist",World,543, World,demonstration_10_label_token
first_label_token,ag_news,test,activation,-1.749709129333496,5.4155192375183105,3,1731,"Update 1: Sysco Profit Climbs 8 Percent on Sales Sysco Corp., the country #39;s largest food service distributor, Monday said profit for its latest quarter rose 8 percent, as it increased sales and trimmed expenses despite the hurricanes in the Southeast.",Business,310,Powell calls for more Korea talks US Secretary of State Colin Powell ends  his tour of Asia by once again asking North Korea to resume nuclear talks.,World,492, World,demonstration_10_label_token
first_label_token,ag_news,test,activation,0.896507978439331,4.764972686767578,4,2105,BLOG That #39;s the most look-ed up world on Merriam-Webster #39;s &lt;b&gt;...&lt;/b&gt; A FOUR-LETTER term that came to symbolise the difference between old and new media tops US dictionary publisher Merriam-Webster #39;s list of the 10 words of the year.,Science,4962,Chelsea 1-0 West Ham Mateja Kezman finally broke his Chelsea goal duck with the winner against a spirited West Ham in the Carling Cup. The striker was making his 13th outing for Chelsea and he arrowed in a second half shot past keeper James Walker.,Sports,581, Sports,demonstration_10_label_token
first_label_token,ag_news,test,activation,0.9894211292266846,4.463991165161133,5,5078,Howard Stern moves radio show to Sirius Shock jock Howard Stern announced Wednesday he #39;s taking his radio show off the public airwaves and over to Sirius satellite radio.,Business,1188,"Video Games Used to Relax Kids in Hospital (AP) AP - Letting children play video games on a Game Boy in the operating room before undergoing surgery can help relax them better than tranquilizers or holding Mommy's hand, researchers say.",Science,619, Science,demonstration_10_label_token
first_label_token,ag_news,test,activation,0.2511162757873535,4.620095252990723,6,1467,Presidential campaign turns even nastier (AFP) AFP - The US presidential race hit a new low in nastiness with images of Osama bin Laden and epithets such as  quot;despicable quot; and  quot;un-American quot; bombarding voters before a crucial series of televised debates.,World,1491,"Investors expect PeopleSoft shareholders to back Oracle bid REDWOOD SHORES, Calif. Investors continue to bet today that most PeopleSoft shareholders will back Oracle #39;s nine-point-two (b) billion-dollar takeover bid for its bitter rival.",Business,578, Business,demonstration_10_label_token
first_label_token,ag_news,test,activation,1.584235668182373,2.0246410369873047,7,4003,"New York Times Co. Cuts 2004 Profit Targets  NEW YORK (Reuters) - New York Times Co. on Monday forecast  third-quarter and full-year earnings below Wall Street's  average targets on weak revenue so far in September, sending  its shares to two-year lows.",Business,31,"Brazilian GP, Friday Fernando 7th and Jacques 12th after a studious opening day at Interlagos for the Mild Seven Renault F1 Team.",Sports,546, Sports,demonstration_10_label_token
first_label_token,ag_news,test,activation,0.24766826629638672,5.131303310394287,8,4698,Red Hat Buys Netscape Enterprise Suite Technologies Red Hat chairman and chief executive Matthew Szulik said in a statement:  quot;Directory Server and Certificate Management System have already been widely deployed in the enterprise and are mature,Science,3033,"Countrywide Results Spark Sector Selloff  NEW YORK (Reuters) - Countrywide Financial Corp. on  Wednesday posted a 47 percent drop in quarterly earnings and  cut its outlook as mortgage refinancings fell and rates  climbed, sparking a broad sell-off in mortgage-company stocks.",Business,588, Business,demonstration_10_label_token
first_label_token,ag_news,test,activation,0.8471581935882568,5.140436172485352,9,458,Cancer drug blow for AstraZeneca DRUGS group AstraZeneca today suffered a massive setback after tests showed its blockbuster Iressa cancer treatment did not allow patients to live longer.,Business,1832,"Microsoft to offer stripped-down XP in India BANGALORE, INDIA -- Microsoft Corp. will introduce the Windows XP Starter Edition in India early next year, the company said Wednesday, two days after announcing similar plans for Russia.",Science,534, Science,demonstration_10_label_token
first_label_token,ag_news,test,activation,0.6394622325897217,4.984771728515625,10,2380,"August Chip Sales Growth Slows on High Inventory  SAN FRANCISCO (Reuters) - Global semiconductor sales growth  slowed to 1 percent in August as electronics makers reacted to  growing inventories in Asia by limiting orders of chips, an  industry trade group said on Thursday.",Science,2393,"Indiana University suffers during PeopleSoft rollout Problems during the rollout of a PeopleSoft financial aid software module at the Indiana University system caused problems for about 3,000 students just as classes were set to start.",Science,643, Science,demonstration_10_label_token
first_label_token,ag_news,test,activation,-0.2580256462097168,5.089591026306152,11,5295,Boston Red Sox Team Report - September 24 (Sports Network) - A sensational pitching matchup is on tap at Fenway Park this evening when Pedro Martinez and the Boston Red Sox welcome Mike Mussina and the hated New York Yankees to town for another chapter in baseball #39;s fiercest rivalry.,Sports,631,I.B.M. Agrees to Settle Part of Giant Pension Case I.B.M. said that it had agreed to pay \$320 million to its employees to settle in part a class-action lawsuit over its pension plan.,Science,646, Science,demonstration_10_label_token
first_label_token,ag_news,test,activation,1.0036277770996094,4.107946395874023,12,1990,"Nokia wins 115-million-dollar network deal from Brazil's Oi Celular (AFP) AFP - Nokia, the world's largest mobile phone maker, said it had received a 115-million-dollar (90-million-euro) order to expand Oi Celular's second-generation GSM network in Brazil.",Science,4786,Study: Return of Wolves Changes Ecosystem (AP) AP - Scientists studying the broader effects of wolf reintroduction said a growing body of evidence suggests that killing off predators such as wolves and grizzly bears in the last century started a cascade of effects that threw ecosystems out of balance.,Science,603, Science,demonstration_10_label_token
first_label_token,ag_news,test,activation,-0.7366547584533691,3.3951990604400635,13,1517,Spain coach faces racism inquiry THE Spanish football federation yesterday opened a disciplinary file against national coach Luis Aragones - but anti-racism campaigners expect him to be let off with a warning.,Sports,304,LVMH Plans to Buy Glenmorangie French luxury goods company LVMH Moet Hennessy Louis said Wednesday it plans to buy whisky maker Glenmorangie PLC for about 300 million pounds (euro430.,Business,636, Business,demonstration_10_label_token
first_label_token,ag_news,test,activation,0.8836508989334106,3.320279598236084,14,2371,"Report: E-voting problems cause loss of votes E-voting machine problems caused more than 4,500 votes to be lost in one North Carolina county during Tuesday's general election, and gave U.S. President George Bush more than 3,800 extra votes in Ohio, according to The Associated Press.",Science,5197,"Defensive adjustments keep it close The Chargers #39; defense had one of its better games in recent years, despite allowing 23 points. One of the keys was an adjustment to disrupt the Broncos #39; passing game.",Sports,550, Sports,demonstration_10_label_token
first_label_token,ag_news,test,activation,0.10597634315490723,5.09492826461792,15,2540,"Intel dauphin Otellini becomes king Intel #39;s board has given the go ahead for the long anticipated shift in power from current CEO Craig Barrett to current President Paul Otellini Come May 18, Otellini will take over the chipmaker and become its fifth ever CEO.",Business,1750,Botswana miners 'face dismissal' Botswana's giant Debswana diamond mining firm says it will sack workers who carry on with an illegal stoppage.,Business,598, Business,demonstration_10_label_token
first_label_token,ag_news,test,activation,0.22107315063476562,4.015625,16,828,Glazer raises stake in United to close on buy-out trigger point Malcolm Glazer edged closer to triggering a mandatory bid for Manchester United last night by increasing his stake in the club to 27.,Sports,753,Coming to Project Managers: Multiscreen Microsoft PC Microsoft Corp. has launched a new entry in its ongoing effort to bring more innovative PC form factors to marketin the somewhat quirky form of a high-end system specialized for project managers.,Science,562, Science,demonstration_10_label_token
first_label_token,ag_news,test,activation,0.3891943693161011,5.216456413269043,17,1709,Xamlon looks to beat Microsoft to the punch This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half. Software engineer and entrepreneur Paul Colton thinks he can beat Microsoft by taking a page from its play book--literally.,Science,669,"U.S. Wildlife Refuges Facing Grave Threats A sweeping wildlife preserve in southwestern Arizona is among the nation's 10 most endangered refuges, due in large part to illegal drug and immigrant traffic and Border Patrol operations, a conservation group said Friday.",Science,647, Science,demonstration_10_label_token
